ArmorDamageModifier,Category,CriticalDamageModifier,Description.Cost,Description.Details,Description.Icon,Description.Id,Description.Name,Description.Purchasable,Description.Rarity,Description.UIName,HeatGenerated,HeatGeneratedModifier,HideIfOnlyVariant,ISDamageModifier,Type,AIBattleValue,AOECapable,AOEDamage,AOEHeatDamage,AOERange,AdditionalImpactVFX,AdditionalImpactVFXScaleX,AdditionalImpactVFXScaleY,AdditionalImpactVFXScaleZ,ColorChangeRule,ColorSpeedChange,ColorsTable,DamagePerShot,FireTerrainChance,HeatDamagePerShot,statusEffects,APCriticalChanceMultiplier,APDamage,AccuracyModifier,CriticalChanceMultiplier,DamageMultiplier,FlatJammingChance,RefireModifier,ChassisTagsAccuracyModifiers.unit_vtol,EvasivePipsIgnored,AMSDamage,ShotsWhenFired,AOEInstability,ClearMineFieldRadius,FireDurationWithoutForest,FireOnSuccessHit,FireTerrainCellRadius,FireTerrainStrength,MissileHealth,MineField.AOEDamage,MineField.AOEHeat,MineField.AOEInstability,MineField.AOERange,MineField.Chance,MineField.Count,MineField.Damage,MineField.FireDurationWithoutForest,MineField.FireOnSuccessHit,MineField.FireTerrainChance,MineField.FireTerrainStrength,MineField.Heat,MineField.InstallCellRange,MineField.SFX,MineField.VFXMinDistance,MineField.VFXprefab,MineField.statusEffects,MineField.FireTerrainCellRadius,DirectFireModifier,AMSHitChance,CanBeExhaustedAt,MaxMissRadius,MinMissRadius,tempDesignMaskCellRadius,tempDesignMaskOnImpact,tempDesignMaskOnImpactTurns,Instability,LongRange,MaxRange,MiddleRange,ProjectileSpeedMultiplier,ShortRange,MinRange,WeaponEffectID,AlwaysIndirectVisuals,ChassisTagsAccuracyModifiers.unit_powerarmor,HitGenerator,CantHitUnaffecedByPathing,ClusteringModifier,DistantVariance,Streak,SpreadRange,MineField.CantHitUnaffecedByPathing,Unguided,HasShells,MaxShellsDistance,MinShellsDistance,ProjectilesPerShot,UnseparatedDamageMult,IndirectFireCapable,ShellsRadius,LongVFXOnImpact,LongVFXOnImpactScaleX,LongVFXOnImpactScaleY,LongVFXOnImpactScaleZ,APArmorShardsMod,APMaxArmorThickness,deferredEffect.AOEDamage,deferredEffect.AOEHeatDamage,deferredEffect.AOEInstability,deferredEffect.AOERange,deferredEffect.FireDurationWithoutForest,deferredEffect.FireTerrainCellRadius,deferredEffect.FireTerrainChance,deferredEffect.FireTerrainStrength,deferredEffect.RangeColor,deferredEffect.SFX,deferredEffect.TerrainVFX,deferredEffect.TerrainVFXScale,deferredEffect.VFX,deferredEffect.VFXtime,deferredEffect.damageApplyTime,deferredEffect.id,deferredEffect.rounds,deferredEffect.statusEffects,deferredEffect.statusEffectsRangeFalloff,deferredEffect.sticky,deferredEffect.tempDesignMask,deferredEffect.tempDesignMaskCellRadius,deferredEffect.tempDesignMaskTurns,deferredEffect.text,deferredEffect.waitVFX,ChassisTagsAccuracyModifiers.unit_mech,ChassisTagsAccuracyModifiers.unit_vehicle,DamageVariance,ProjectileScale.x,ProjectileScale.y,ProjectileScale.z,isDamageVariation,isStabilityVariation,IsAAMS,IsAMS,DistantVarianceReversed,AlternateDamageCalc,DisableClustering,ammoCategoryID,ammunitionTypeID
1,HMRM,1,0,"Medium range missiles, inferno.",null,Ammunition_IHMRM,Incendiary MRM Ammo,false,0,Incendiary,0,1,,1,Normal,90,,,,,,,,,t0,5,"[{""C"":""#8B0000"",""I"":5}]",,0.01,3,"[{""Description"":{""Details"":""This unit is coated with burning chemicals."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_InfernoHMRMHeat"",""Name"":""INFERNO""},""durationData"":{""clearedWhenAttacked"":false,""duration"":1,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.97"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,0.5,,,,,,,,,1,true,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LRM,1,0,"Long range missiles, inferno.",null,Ammunition_ILRM,Incendiary LRM Ammo,false,0,Incendiary,0,1,,1,Normal,90,,,,,,,,,t0,5,"[{""C"":""#565B5B"",""I"":5}]",,0.095,1,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,0.5,,,,,,,,,1,true,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MRM,1,0,"Medium range missiles, inferno.",null,Ammunition_IMRM,Incendiary MRM Ammo,false,0,Incendiary,0,1,,1,Normal,90,,,,,,,,,t0,5,"[{""C"":""#8B0000"",""I"":5}]",,0.095,2,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,0.5,,,,,,,,,1,true,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,SRM,1,0,"Short range missiles, inferno.",null,Ammunition_ISRM,Inferno SRM Ammo,false,0,Inferno,0,1,,1,Normal,90,,,,,,,,,t0,,"[{""C"":""#D81919"",""I"":5}]",,1,4,"[{""Description"":{""Details"":""This unit is coated with burning chemicals."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_InfernoSRMHeat"",""Name"":""INFERNO""},""durationData"":{""clearedWhenAttacked"":false,""duration"":1,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.97"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,0.3,,,,,,,,,1,false,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX10,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX10_AOE,LBX/10 Ammo,false,0,HE,0,1,,1,Normal,90,true,45,,45,,,,,,,,-45,,,,,,,,,0.16,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX10,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX10_CLUSTER,LBX/10 Ammo,false,0,Cluster,0,1,,1,Normal,60,,,,,,,,,,,,,,,,,,-1,0.5,1.15,,,-3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12,,,,,,,,,,Cluster,,,,,,,,true,120,90,9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX10,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX10_SLUG,LBX/10 Ammo,false,0,Slug,0,1,,1,Normal,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX10IntCluster,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX10IntCluster,LBX/10 Ammo,false,0,Cluster,0,1,,1,Normal,60,,,,,,,,,,,,,,,,,,-1,0.5,1.15,,,-3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12,,,,,,,,,,Cluster,,,,,,,,true,120,90,9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX10IntSlug,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX10IntSlug,LBX/10 Ammo,false,0,Slug,0,1,,1,Normal,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX2_AOE,LBX/2 Ammo,false,0,HE,0,1,,1,Normal,90,true,19,,19,,,,,,,,-19,,,,,,,,,0.08,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX2_CLUSTER,LBX/2 Ammo,false,0,Cluster,0,1,,1,Normal,60,,,,,,,,,,,,,,,,,,-1,0.5,1.15,,,-3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,Cluster,,,,,,,,true,120,150,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX2_SLUG,LBX/2 Ammo,false,0,Slug,0,1,,1,Normal,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX20,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX20_AOE,LBX/20 Ammo,false,0,HE,0,1,,1,Normal,90,true,75,,75,,,,,,,,-75,,,,,,,,,0.2,,,,,,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX20,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX20_CLUSTER,LBX/20 Ammo,false,0,Cluster,0,1,,1,Normal,60,,,,,,,,,,,,0,,,,,,-1,0.5,1.15,,,-3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22,,,,,,,,,,Cluster,,,,,,,,true,120,60,9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX20,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX20_SLUG,LBX/20 Ammo,false,0,Slug,0,1,,1,Normal,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX20IntCluster,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX20IntCluster,LBX/20 Ammo,false,0,Cluster,0,1,,1,Normal,60,,,,,,,,,,,,0,,,,,,-1,0.5,1.15,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22,,,,,,,,,,Cluster,,,,,,,,true,120,60,9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX20IntSlug,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX20IntSlug,LBX/20 Ammo,false,0,Slug,0,1,,1,Normal,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX5,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX5_AOE,LBX/5 Ammo,false,0,HE,0,1,,1,Normal,90,true,33,,33,,,,,,,,-33,,,,,,,,,0.12,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX5,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX5_CLUSTER,LBX/5 Ammo,false,0,Cluster,0,1,,1,Normal,60,,,,,,,,,,,,,,,,,,-1,0.5,1.15,,,-3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,,,,,,,,,,Cluster,,,,,,,,true,120,120,4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX5,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX5_SLUG,LBX/5 Ammo,false,0,Slug,0,1,,1,Normal,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX5IntCluster,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX5IntCluster,LBX/5 Ammo,false,0,Cluster,0,1,,1,Normal,60,,,,,,,,,,,,,,,,,,-1,0.5,1.15,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,,,,,,,,,,Cluster,,,,,,,,true,120,120,4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LBX5IntSlug,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LBX5IntSlug,LBX/5 Ammo,false,0,Slug,0,1,,1,Normal,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LGAUSS,1,0,null,null,Ammunition_LGAUSS,Light Gauss Ammo,false,0,STD,0,1,true,1,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LMG,1,0,Large bore belted ammunition for 'Mech-mounted machine guns.,null,Ammunition_LMG,LMG Ammo,false,0,STD,0,1,true,1,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,LMG,1,0,Large bore belted ammunition for 'Mech-mounted machine guns.,null,Ammunition_LMG_AP,LMG Ammo,false,0,AP,0,1,,0.5,Normal,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,LMG,1,0,Large bore belted ammunition for 'Mech-mounted machine guns.,null,Ammunition_LMG_HE,LMG Ammo,false,0,HE,0,1,,2,Normal,70,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LMG,1,0,Large bore belted ammunition for 'Mech-mounted machine guns.,null,Ammunition_LMG_Incendiary,LMG Ammo,false,0,Incendiary,0,1,,1,Normal,60,,,,,,,,,t0,,"[{""C"":""#DC143C"",""I"":5}]",,0.01,1,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LMG,1,0,Large bore belted ammunition for 'Mech-mounted machine guns.,null,Ammunition_LMG_Tracer,LMG Ammo,false,0,Tracer,0,1,,1,Normal,50,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LongTom,1,0,"Massive rounds, designed for devastating impact, to be used in an AC/20.",null,Ammunition_LongTom,Long Tom Ammo,false,0,HE,0,1,true,1,Normal,,true,150,,105,WFX_BELarger,3,3,3,,,,,,,,,,,,0.2,,,-50,,,,75,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LongTom,1,0,"Massive rounds, designed for devastating impact, to be used in an AC/20.",null,Ammunition_LongTom_Inferno,Long Tom Ammo,false,0,Inferno,0,1,,1,Normal,90,true,50,50,105,WFX_BELarger,1,1,1,t0,,"[{""C"":""#DC143C"",""I"":5}]",,0.75,50,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,0.2,,,,,,,25,,4,true,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LongTom,1,0,Half kiloton nuclear device,null,Ammunition_LongTom_Nuke,Davy Crocket,false,0,Nuke,0,1,,1,Normal,,true,1250,500,360,WFX_Nuke,10,10,10,,,,2000,0.8,,,,,,,,,,,,,,650,60,2,true,30,15,,,,,,,,,,,,,,,,,,,,,,1,62,55,60,DesignMaskFallout,5,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LRAC2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LRAC2,Rotary AC/2 Ammo,false,0,STD,0,1,true,1,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LRAC2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LRAC2_AP,AC/2 Ammo,false,0,AP,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#EE82EE"",""I"":5}]",,,,,0.5,2,1,-0.5,0.6,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LRAC2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LRAC2_Caseless,Rotary AC/2 Ammo,false,0,CL,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.9,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LRAC2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LRAC2_Flak,AC/2 Ammo,false,0,Flak,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#F3F34A"",""I"":5}]",,,,,,,2,,0.5,0.04,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LRAC2,1,0,Small caliber ammunition designed for long range fire in an AC/2.,null,Ammunition_LRAC2_Incendiary,AC/2 Ammo,false,0,Incendiary,0,1,,1,Normal,90,,,,,,,,,t0,5,"[{""C"":""#DC143C"",""I"":5}]",,0.1,4,"[{""Description"":{""Details"":""This unit is coated with burning chemicals."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_InfernoRLHeat"",""Name"":""INFERNO""},""durationData"":{""clearedWhenAttacked"":false,""duration"":1,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.97"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,0.4,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
