AMSShootsEveryAttack,AOECapable,APArmorShardsMod,APCriticalChanceMultiplier,APMaxArmorThickness,AccuracyModifier,AllowedLocations,AmmoCategory,AttackRecoil,Auras,BattleValue,BonusValueA,BonusValueB,Category,ComponentSubType,ComponentTags.items,ComponentTags.tagSetSourceFile,ComponentType,CriticalChanceMultiplier,CriticalComponent,Custom.BonusDescriptions,Custom.Category,Custom.InventorySorter,Damage,DamageVariance,Description.Cost,Description.Details,Description.Icon,Description.Id,Description.Manufacturer,Description.Model,Description.Name,Description.Purchasable,Description.Rarity,Description.UIName,DisallowedLocations,EvasiveDamageMultiplier,EvasivePipsIgnored,HeatDamage,HeatGenerated,IndirectFireCapable,Instability,InventorySize,IsAAMS,IsAMS,MaxRange,MinRange,Modes,NotUseInMelee,OverheatedDamageMultiplier,PrefabIdentifier,ProjectilesPerShot,RangeSplit,RefireModifier,ShotsWhenFired,StartingAmmoCapacity,Tonnage,Type,WeaponEffectID,WeaponSubType,statusEffects,Custom.ArmorRepair,Custom.Color,Custom.Flags,Custom.Lootable,Custom.WorkOrderCosts,Custom.ComponentExplosion,DamageOnJamming,CantHitUnaffecedByPathing,Cooldown,deferredEffect.AOEDamage,deferredEffect.AOEInstability,deferredEffect.AOERange,deferredEffect.FireDurationWithoutForest,deferredEffect.FireTerrainCellRadius,deferredEffect.FireTerrainChance,deferredEffect.FireTerrainStrength,deferredEffect.RangeColor,deferredEffect.SFX,deferredEffect.VFX,deferredEffect.VFXtime,deferredEffect.damageApplyTime,deferredEffect.id,deferredEffect.rounds,deferredEffect.statusEffects,deferredEffect.statusEffectsRangeFalloff,deferredEffect.sticky,deferredEffect.text,deferredEffect.waitVFX,deferredEffect.AOEHeatDamage,deferredEffect.TerrainVFX,deferredEffect.TerrainVFXScale,deferredEffect.tempDesignMask,deferredEffect.tempDesignMaskCellRadius,deferredEffect.tempDesignMaskTurns,FireOnSuccessHit,FireTerrainChance,deferredEffect.tempDesignMaskOnImpactTurns,ColorChangeRule,ColorsTable,ImprovedBallistic,ClusteringModifier,FireDelayMultiplier,HitGenerator,BallisticDamagePerPallet,ColorSpeedChange,DamageNotDivided,Streak,evasivePipsMods.Damage,evasivePipsMods.GeneratedHeat,evasivePipsMods.Instablility,FlatJammingChance,GunneryJammingBase,GunneryJammingMult,ProjectileSpeedMultiplier,DistantVariance,DistantVarianceReversed,isDamageVariation,isHeatVariation,isStabilityVariation,weaponCategoryID,AbsoluteModifier,Custom.MechConfiguration,RelativeModifier,StatName,ArmorDamageModifier,ISDamageModifier,Custom.HandHeld,ammoCategoryID
,false,0.1,0.11,66,0,All,NotSet,1,,137,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""Bombast""]}","[{""CategoryID"":""w/e/l/bombast""}]","{""SortKey"":""02008""}",55,0,370000,"Developed by the Lyran Alliance, the Bombast Laser was designed to be the ultimate word in laser weapons. During the design process, its engineers had to reduce the weight of the weapon. This sacrifice came from the power supply, which made the weapon slow at charging. 

 <b><color=#00ffff>Left Click on Chance to hit during battle to switch firing mode</color> </b>",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_Bombast,Defiance,Bombast Laser,Bombast Laser,true,6,Bombast Laser,All,0,0,0,21,false,9.1,3,,,600,0,"[{""Id"":""Std"",""UIName"":""STD"",""isBaseMode"":true},{""DamagePerShot"":-10,""FireTerrainChance"":-0.025,""HeatGenerated"":5,""Id"":""Rng"",""Instability"":-1.6,""LongRange"":150,""MaxRange"":200,""MiddleRange"":100,""ShortRange"":50,""UIName"":""RNG"",""isBaseMode"":false},{""AccuracyModifier"":1,""DamagePerShot"":25,""FireTerrainChance"":0.0625,""HeatGenerated"":10,""Id"":""Dmg"",""Instability"":4.3,""LongRange"":-150,""MaxRange"":-200,""MiddleRange"":-100,""RefireModifier"":1,""ShortRange"":-50,""UIName"":""DMG"",""isBaseMode"":false}]",,0,Laser,1,"[150,300,450]",0,1,0,7,Laser,WeaponEffect-Weapon_LaserPulse_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1375,,Linear,"[{""C"":""#FF69B4"",""I"":5},{""C"":""#FF0000"",""I"":5},{""C"":""#FFA500"",""I"":5},{""C"":""#FFFF00"",""I"":5},{""C"":""#008000"",""I"":5},{""C"":""#40E0D0"",""I"":5},{""C"":""#4B0082"",""I"":5},{""C"":""#9400D3"",""I"":5}]",true,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.08,48,0,All,NotSet,1,,161,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""ArmorDmgMod: +40%"",""StructureDmgMod: -20%"",""ReEngineeredLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/re""}]","{""SortKey"":""02008""}",40,0,140000,"Re-engineered Lasers were developed by trying to mate a Pulse laser with a Heavy Laser. Though unsuccessful in that effort the weapons created had one odd benefit: They totally ignored specialty anti-laser armors, inflicting their full damage on a unit equipped with such armor. The twin pulses fired by a Re-engineered Laser hit so close together on a target that they bore straight through.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_Reengineered,Krupp,Large Laser,L Laser,true,0,RE Large Laser,All,0,0,0,24,false,6.6,1,,,600,0,,,0,Laser,1,"[150,300,450]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.8,,
,false,0.1,0.1,60,0,All,NotSet,1,,123,15 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""VSPL"",""HeatPerCharge: -0.3"",""EvasiveExponent: -0.4"",""DmgFallOff: 40%""]}","[{""CategoryID"":""w/e/l/vspl""}]","{""SortKey"":""02010""}",130,0,710000,"The Large Variable Speed Pulse Laser is the largest Variable Speed Pulse Lasers in use. Weighing almost as much as a Heavy PPC, the Large VSP Laser can inflict nearly as much damage on a target, and has a better chance of hitting the target. 

 <b><color=#00ffff>Decreased Damage and Heat the Further you move</color> </b>",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserPulse_VSPL,Blankenburg,Large Pulse Laser,L Pulse,true,5,Large VSPL,All,0,0,0,90,false,8,3,,,480,0,,,0,Laser,1,"[120,240,450]",0,1,0,9,Laser,WeaponEffect-Weapon_COILS,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,-0.4,-0.3,-0.2,,,,,0.4,false,true,true,true,,,,,,,,,
,false,0.1,0.16,96,-1,All,NotSet,1,,178,10 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""XPulse"",""DmgFallOff: 55%""]}","[{""CategoryID"":""w/e/l/x-pulse""}]","{""SortKey"":""02010""}",80,0,910000,"X-Pulse Lasers are an attempt by Federated Commonwealth technicians to increase the range of Pulse Lasers to compete with the longer ranges of standard models. X-Pulse lasers are not a new weapon per se, but an upgrade to Pulse Lasers that pushes extra energy through the system in order to extend the range.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaserPulse_X,Defiance,Large X-Pulse Laser,L X-Pulse,true,9,Large X-Pulse,All,0,1,0,40,false,13.3,1,,,600,0,,,0,Laser,1,"[150,300,450]",2,1,0,7,Laser,WeaponEffect-Weapon_LaserPulse_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,Random,"[{""C"":""#B0E0E6"",""I"":8},{""C"":""#00BFFF"",""I"":8},{""C"":""#0000FF"",""I"":8},{""C"":""#483D8B"",""I"":8}]",true,,0.12,,,3,,,,,,,,,,0.55,false,true,true,true,,,,,,,,,
,false,0.1,0.05,30,0,All,NotSet,1,,65,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""ArmorDmgMod: +40%"",""StructureDmgMod: -20%"",""ReEngineeredLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/re""}]","{""SortKey"":""02005""}",25,0,60000,"Re-engineered Lasers were developed by trying to mate a Pulse laser with a Heavy Laser. Though unsuccessful in that effort the weapons created had one odd benefit: They totally ignored specialty anti-laser armors, inflicting their full damage on a unit equipped with such armor. The twin pulses fired by a Re-engineered Laser hit so close together on a target that they bore straight through.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_Reengineered,Hellion,Medium Laser,M Laser,true,0,RE Medium Laser,All,0,0,0,9,false,3.3,1,,,360,0,,,0,Laser,1,"[90,180,270]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.8,,
,false,0.1,0.06,36,0,All,NotSet,1,,56,10 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""VSPL"",""HeatPerCharge: -0.25"",""EvasiveExponent: -0.35"",""DmgFallOff: 40%""]}","[{""CategoryID"":""w/e/l/vspl""}]","{""SortKey"":""02007""}",90,0,360000,"The Medium Variable Speed Pulse Laser is, as its name suggests, the mid-sized version of the Variable Speed Pulse Lasers in use. 

 <b><color=#00ffff>Decreased Damage and Heat the Further you move</color> </b>",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserPulse_VSPL,Raker-IV,Medium Pulse Laser,M Pulse,true,5,Medium VSPL,All,0,0,0,60,false,5,2,,,360,0,,,0,Laser,1,"[90,180,300]",0,1,0,4,Laser,WeaponEffect-Weapon_COILS,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,-0.35,-0.25,-0.15,,,,,0.4,false,true,true,true,,,,,,,,,
,false,0.1,0.09,54,-1,All,NotSet,1,,71,7 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""XPulse"",""DmgFallOff: 55%""]}","[{""CategoryID"":""w/e/l/x-pulse""}]","{""SortKey"":""02007""}",45,0,560000,"X-Pulse Lasers are an attempt by Federated Commonwealth technicians to increase the range of Pulse Lasers to compete with the longer ranges of standard models. X-Pulse lasers are not a new weapon per se, but an upgrade to Pulse Lasers that pushes extra energy through the system in order to extend the range.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaserPulse_X,ExoStar,Medium X-Pulse Laser,M X-Pulse,true,8,Medium X-Pulse,All,0,1,0,20,false,7.5,1,,,420,0,,,0,Laser,1,"[120,210,300]",2,1,0,2,Laser,WeaponEffect-Weapon_LaserPulse_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,Random,"[{""C"":""#B0E0E6"",""I"":6},{""C"":""#00BFFF"",""I"":6},{""C"":""#0000FF"",""I"":6},{""C"":""#483D8B"",""I"":6}]",true,,0.12,,,2,,,,,,,,,,0.55,false,true,true,true,,,,,,,,,
,false,0.1,0.03,18,0,All,NotSet,0,,14,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""ArmorDmgMod: +40%"",""StructureDmgMod: -20%"",""ReEngineeredLaser"",""IsLaser""]}","[{""CategoryID"":""w/e/l/re""}]","{""SortKey"":""02002""}",15,0,20000,"Re-engineered Lasers were developed by trying to mate a Pulse laser with a Heavy Laser. Though unsuccessful in that effort the weapons created had one odd benefit: They totally ignored specialty anti-laser armors, inflicting their full damage on a unit equipped with such armor. The twin pulses fired by a Re-engineered Laser hit so close together on a target that they bore straight through.",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_Reengineered,Martell,Small Laser,S Laser,true,0,RE Small Laser,All,0,0,0,8,false,2.5,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.8,,
,false,0.1,0.04,24,0,All,NotSet,1,,22,7 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""VSPL"",""HeatPerCharge: -0.2"",""EvasiveExponent: -0.3"",""DmgFallOff: 40%""]}","[{""CategoryID"":""w/e/l/vspl""}]","{""SortKey"":""02004""}",50,0,140000,"The Small Variable Speed Pulse Laser is, as its name suggests, the smallest of the Variable Speed Lasers in use. Commonly fitted in place of a small pulse laser, this weapon is mostly seen on light 'Mechs. 

 <b><color=#00ffff>Decreased Damage and Heat the Further you move</color> </b>",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserPulse_VSPL,Sunglow,Small VSP Laser,Small VSP Laser,true,5,Small VSPL,All,0,0,0,19,false,10,1,,,300,0,,,0,Laser,1,"[90,150,210]",0,1,0,2,Laser,WeaponEffect-Weapon_COILS,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,-0.3,-0.2,-0.1,,,,,0.4,false,true,true,true,,,,,,,,,
,false,0.1,0.07,42,-1,All,NotSet,1,,21,5 Var.Dmg.,Pulse Accuracy,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""XPulse"",""DmgFallOff: 55%""]}","[{""CategoryID"":""w/e/l/x-pulse""}]","{""SortKey"":""02004""}",35,0,240000,"X-Pulse Lasers are an attempt by Federated Commonwealth technicians to increase the range of Pulse Lasers to compete with the longer ranges of standard models. X-Pulse lasers are not a new weapon per se, but an upgrade to Pulse Lasers that pushes extra energy through the system in order to extend the range.",uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaserPulse_X,CeresArms,Small X-Pulse Laser,S X-Pulse,true,7,Small X-Pulse,All,0,1,0,10,false,5.8,1,,,300,0,,,0,Laser,1,"[90,150,180]",2,1,0,1,Laser,WeaponEffect-Weapon_LaserPulse_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,Random,"[{""C"":""#B0E0E6"",""I"":4},{""C"":""#00BFFF"",""I"":4},{""C"":""#0000FF"",""I"":4},{""C"":""#483D8B"",""I"":4}]",true,,0.12,,,1,,,,,,,,,,0.55,false,true,true,true,,,,,,,,,
,false,0.1,0.002,1.2,-1,All,NotSet,1,,50,Target Painter,,AntiPersonnel,Weapon,"[""component_type_stock"",""component_type_lostech"",""range_long""]",,Weapon,0,false,"{""Bonuses"":[""TAG: 7"",""PipsIgnored: 1"",""WpnAccuracy: +1"",""Painter: +1"",""PainterSensors: 25%"",""PainterVisibility: 25%"",""LosTech""]}","[{""CategoryID"":""w/s/t/tag""}]","{""SortKey"":""04003""}",1,0,210000,"Another recreation of Star League tech, this Target Acquisition Gear combines several active scanning systems to act like a Mech-sized laser pointer and share targeting information with the Lance. Two turn duration, does not stack.",TAG,Weapon_Laser_TAG,NAIS,Target Acquisition Gear,TAG,false,5,TAG,All,0,1,0,0,false,0,1,,,600,0,,true,0,Laser,1,"[150,300,450]",0,1,0,1,Laser,WeaponEffect-Weapon_TAG,SmallLaserER,"[{""Description"":{""Details"":""This target was TAG'ed. +1 to hit."",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect"",""Name"":""Target Acquired""},""durationData"":{""clearedWhenAttacked"":false,""duration"":7,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.String"",""modValue"":""0.25_2_-1"",""operation"":""Set"",""statName"":""LV_TAG""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""TAG increases Visibility"",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect2"",""Name"":""Detected""},""durationData"":{""duration"":7,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.25"",""operation"":""Float_Multiply"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Visual indicator of the TAG effect"",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""StatusEffect-TAG-IndicatorVFX"",""Name"":""TAG MARKED""},""durationData"":{""duration"":7,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""VFXEffect"",""nature"":""Debuff"",""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":{""attachToImpactPoint"":true,""duration"":-1,""facesAttacker"":false,""isAttached"":true,""isOneShot"":false,""location"":-1,""vfxName"":""vfxPrfPrtl_TAGmarker_loop""}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.03,18,0,CenterTorso,ChemSmallInternal,0,,0,,,,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""HandHeldMelee: 1"",""ChemicalLaser"",""HandHeldAmmo: 30"",""HandHeldArmored""]}","[{""CategoryID"":""HandHeld""},{""CategoryID"":""w/s/h/HandHeld""}]","{""SortKey"":""02002""}",15,0,120000,"A Laser Pistol? Ive only read about these in old tech manuals. You See how they Wired a Chemical Laser to be fired just like your typical SideArm? This is Genius! 

 <b><color=#F79232>30 rounds.</color></b>",ray-gun,Hand_Weapon_LaserPistol,SLDF,HH Small Chem Laser,HH S Chem Laser,true,10,Laser Pistol,All,0,0,0,0,false,2.5,1,,,220,0,,,0,Laser,1,"[60,110,160]",0,1,30,0,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,"{""flags"":[""not_broken"",""not_destroyed"",""ignore_damage""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,t0,"[{""C"":""#FF00FF"",""I"":5}]",true,,,,,,,,,,,,,,,,,,,,SpecialMelee,,{},,,,,"{""HandsUsed"":true,""Tonnage"":1}",
,false,,,,-1,All,,0,,,,,Energy,Weapon,"[""BLACKLISTED""]",,Weapon,1,false,,,,25,0,0,,,Weapon_Laser_AI_Imaginary,,,AI Laser,false,0,,None,2,,0,8,false,0,0,,,270,0,,,1,Laser,1,"[180,180,270]",0,1,0,0,Laser,WeaponEffect-Weapon_Laser_Medium,AIImaginary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NotSet
